"","clean_hostnames","Prediction","Prediction_Cites"
"Miniopterus_tristis","Miniopterus_tristis",0.121212121212115,0.104920427587588
"Miniopterus_inflatus","Miniopterus_inflatus",0.121212121212115,0.104920427587588
"Miniopterus_africanus","Miniopterus_africanus",0.0471124626817564,0.104920427587588
"Miniopterus_magnater","Miniopterus_magnater",0.0471124626817564,0.104920427587588
"Miniopterus_fraterculus","Miniopterus_fraterculus",0.0471124626817564,0.104920427587588
"Miniopterus_fuscus","Miniopterus_fuscus",0.0471124626817564,0.104920427587588
"Miniopterus_medius","Miniopterus_medius",0.0471124626817564,0.104920427587588
"Miniopterus_australis","Miniopterus_australis",0.0471124626817564,0.104920427587588
"Miniopterus_paululus","Miniopterus_paululus",0.0471124626817564,0.104920427587588
"Miniopterus_shortridgei","Miniopterus_shortridgei",0.0471124626817564,0.104920427587588
"Miniopterus_minor","Miniopterus_minor",0.0471124626817564,0.104920427587588
"Miniopterus_manavi","Miniopterus_manavi",0.0471124626817564,0.104920427587588
"Miniopterus_pusillus","Miniopterus_pusillus",0.0471124626817564,0.104920427587588
"Miniopterus_macrocneme","Miniopterus_macrocneme",0.0471124626817564,0.104920427587588
"Eudiscopus_denticulus","Eudiscopus_denticulus",0.0471124626817564,0.104920427587588
"Hesperoptenus_doriae","Hesperoptenus_doriae",0.0471124626817564,0.104920427587588
"Ia_io","Ia_io",0.0471124626817564,0.104920427587588
"Lasionycteris_noctivagans","Lasionycteris_noctivagans",0.0471124626817564,0.104920427587588
"Mimetillus_moloneyi","Mimetillus_moloneyi",0.0471124626817564,0.104920427587588
"Nycticeius_humeralis","Nycticeius_humeralis",0.0471124626817564,0.104920427587588
"Nycticeius_cubanus","Nycticeius_cubanus",0.0471124626817564,0.104920427587588
"Scoteanax_rueppellii","Scoteanax_rueppellii",0.0471124626817564,0.104920427587588
"Otonycteris_hemprichii","Otonycteris_hemprichii",0.121212121212115,0.104920427587588
"Philetor_brachypterus","Philetor_brachypterus",0.121212121212115,0.104920427587588
"Scotozous_dormeri","Scotozous_dormeri",0.121212121212115,0.104920427587588
"Pipistrellus_subflavus","Pipistrellus_subflavus",0.121212121212115,0.104920427587588
"Bauerus_dubiaquercus","Bauerus_dubiaquercus",0.121212121212115,0.104920427587588
"Antrozous_pallidus","Antrozous_pallidus",0.121212121212115,0.104920427587588
"Glischropus_javanus","Glischropus_javanus",0.121212121212115,0.104920427587588
"Glischropus_tylopus","Glischropus_tylopus",0.121212121212115,0.104920427587588
"Hypsugo_anchietae","Hypsugo_anchietae",0.0471124626817564,0.104920427587588
"Hypsugo_eisentrauti","Hypsugo_eisentrauti",0.0471124626817564,0.104920427587588
"Pipistrellus_hesperus","Pipistrellus_hesperus",0.0471124626817564,0.104920427587588
"Hypsugo_musciculus","Hypsugo_musciculus",0.0471124626817564,0.104920427587588
"Tylonycteris_pachypus","Tylonycteris_pachypus",0.0471124626817564,0.104920427587588
"Tylonycteris_robustula","Tylonycteris_robustula",0.0471124626817564,0.104920427587588
"Vespertilio_murinus","Vespertilio_murinus",0.0471124626817564,0.104920427587588
"Vespertilio_sinensis","Vespertilio_sinensis",0.0471124626817564,0.104920427587588
"Hypsugo_anthonyi","Hypsugo_anthonyi",0.0471124626817564,0.104920427587588
"Hypsugo_joffrei","Hypsugo_joffrei",0.0471124626817564,0.104920427587588
"Pipistrellus_stenopterus","Pipistrellus_stenopterus",0.0471124626817564,0.104920427587588
"Hypsugo_crassulus","Hypsugo_crassulus",0.0471124626817564,0.104920427587588
"Pipistrellus_nanulus","Pipistrellus_nanulus",0.0471124626817564,0.104920427587588
"Pipistrellus_rueppellii","Pipistrellus_rueppellii",0.0471124626817564,0.104920427587588
"Arielulus_circumdatus","Arielulus_circumdatus",0.0471124626817564,0.104920427587588
"Arielulus_cuprosus","Arielulus_cuprosus",0.0471124626817564,0.104920427587588
"Arielulus_societatis","Arielulus_societatis",0.0471124626817564,0.104920427587588
"Scotoecus_pallidus","Scotoecus_pallidus",0.0471124626817564,0.104920427587588
"Scotoecus_albofuscus","Scotoecus_albofuscus",0.0471124626817564,0.104920427587588
"Scotoecus_hirundo","Scotoecus_hirundo",0.0471124626817564,0.104920427587588
"Scotoecus_albigula","Scotoecus_albigula",0.0471124626817564,0.104920427587588
"Scotoecus_hindei","Scotoecus_hindei",0.0471124626817564,0.104920427587588
"Hypsugo_imbricatus","Hypsugo_imbricatus",0.0471124626817564,0.104920427587588
"Hypsugo_arabicus","Hypsugo_arabicus",0.0471124626817564,0.104920427587588
"Neoromicia_helios","Neoromicia_helios",0.0471124626817564,0.104920427587588
"Neoromicia_nanus","Neoromicia_nanus",0.0471124626817564,0.104920427587588
"Hypsugo_pulveratus","Hypsugo_pulveratus",0.0471124626817564,0.104920427587588
"Hypsugo_kitcheneri","Hypsugo_kitcheneri",0.0471124626817564,0.104920427587588
"Hypsugo_lophurus","Hypsugo_lophurus",0.0471124626817564,0.104920427587588
"Hesperoptenus_blanfordi","Hesperoptenus_blanfordi",0.0471124626817564,0.104920427587588
"Hesperoptenus_gaskelli","Hesperoptenus_gaskelli",0.0471124626817564,0.104920427587588
"Hesperoptenus_tickelli","Hesperoptenus_tickelli",0.0471124626817564,0.104920427587588
"Hesperoptenus_tomesi","Hesperoptenus_tomesi",0.0471124626817564,0.104920427587588
"Histiotus_alienus","Histiotus_alienus",0.0471124626817564,0.104920427587588
"Histiotus_macrotus","Histiotus_macrotus",0.0471124626817564,0.104920427587588
"Histiotus_laephotis","Histiotus_laephotis",0.0471124626817564,0.104920427587588
"Histiotus_montanus","Histiotus_montanus",0.0471124626817564,0.104920427587588
"Histiotus_magellanicus","Histiotus_magellanicus",0.0471124626817564,0.104920427587588
"Histiotus_velatus","Histiotus_velatus",0.0471124626817564,0.104920427587588
"Laephotis_angolensis","Laephotis_angolensis",0.0471124626817564,0.104920427587588
"Laephotis_botswanae","Laephotis_botswanae",0.0471124626817564,0.104920427587588
"Laephotis_namibensis","Laephotis_namibensis",0.0471124626817564,0.104920427587588
"Laephotis_wintoni","Laephotis_wintoni",0.0471124626817564,0.104920427587588
"Falsistrellus_mackenziei","Falsistrellus_mackenziei",0.0471124626817564,0.104920427587588
"Falsistrellus_tasmaniensis","Falsistrellus_tasmaniensis",0.0471124626817564,0.104920427587588
"Falsistrellus_affinis","Falsistrellus_affinis",0.0471124626817564,0.104920427587588
"Falsistrellus_mordax","Falsistrellus_mordax",0.0471124626817564,0.104920427587588
"Falsistrellus_petersi","Falsistrellus_petersi",0.0471124626817564,0.104920427587588
"Nycticeinops_schlieffeni","Nycticeinops_schlieffeni",0.0471124626817564,0.104920427587588
"Scotorepens_balstoni","Scotorepens_balstoni",0.0471124626817564,0.104920427587588
"Scotorepens_orion","Scotorepens_orion",0.0471124626817564,0.104920427587588
"Scotorepens_greyii","Scotorepens_greyii",0.0471124626817564,0.104920427587588
"Scotorepens_sanborni","Scotorepens_sanborni",0.0471124626817564,0.104920427587588
"Hypsugo_cadornae","Hypsugo_cadornae",0.0471124626817564,0.104920427587588
"Hypsugo_macrotis","Hypsugo_macrotis",0.0471124626817564,0.104920427587588
"Hypsugo_vordermanni","Hypsugo_vordermanni",0.0471124626817564,0.104920427587588
"Hypsugo_ariel","Hypsugo_ariel",0.0471124626817564,0.104920427587588
"Hypsugo_bodenheimeri","Hypsugo_bodenheimeri",0.0471124626817564,0.104920427587588
"Hypsugo_alaschanicus","Hypsugo_alaschanicus",0.0471124626817564,0.104920427587588
"Hypsugo_savii","Hypsugo_savii",0.0471124626817564,0.104920427587588
"Vespadelus_baverstocki","Vespadelus_baverstocki",0.0471124626817564,0.104920427587588
"Vespadelus_douglasorum","Vespadelus_douglasorum",0.121212121212115,0.695476785400539
"Vespadelus_caurinus","Vespadelus_caurinus",0.0471124626817564,0.104920427587588
"Vespadelus_finlaysoni","Vespadelus_finlaysoni",0.0471124626817564,0.104920427587588
"Vespadelus_pumilus","Vespadelus_pumilus",0.121212121212115,0.104920427587588
"Vespadelus_troughtoni","Vespadelus_troughtoni",0.121212121212115,0.104920427587588
"Vespadelus_darlingtoni","Vespadelus_darlingtoni",0.121212121212115,0.104920427587588
"Vespadelus_regulus","Vespadelus_regulus",0.121212121212115,0.104920427587588
"Vespadelus_vulturnus","Vespadelus_vulturnus",0.121212121212115,0.104920427587588
"Nyctalus_azoreum","Nyctalus_azoreum",0.121212121212115,0.104920427587588
"Nyctalus_aviator","Nyctalus_aviator",0.0471124626817564,0.104920427587588
"Nyctalus_lasiopterus","Nyctalus_lasiopterus",0.0471124626817564,0.104920427587588
"Nyctalus_leisleri","Nyctalus_leisleri",0.0471124626817564,0.104920427587588
"Nyctalus_montanus","Nyctalus_montanus",0.0471124626817564,0.104920427587588
"Nyctalus_noctula","Nyctalus_noctula",0.0471124626817564,0.104920427587588
"Nyctalus_plancyi","Nyctalus_plancyi",0.0471124626817564,0.104920427587588
"Nyctalus_furvus","Nyctalus_furvus",0.121212121212115,0.104920427587588
"Chalinolobus_tuberculatus","Chalinolobus_tuberculatus",0.121212121212115,0.104920427587588
"Chalinolobus_dwyeri","Chalinolobus_dwyeri",0.121212121212115,0.104920427587588
"Chalinolobus_gouldii","Chalinolobus_gouldii",0.121212121212115,0.104920427587588
"Chalinolobus_neocaledonicus","Chalinolobus_neocaledonicus",0.121212121212115,0.104920427587588
"Chalinolobus_morio","Chalinolobus_morio",0.121212121212115,0.104920427587588
"Chalinolobus_nigrogriseus","Chalinolobus_nigrogriseus",0.121212121212115,0.104920427587588
"Chalinolobus_picatus","Chalinolobus_picatus",0.121212121212115,0.104920427587588
"Rhogeessa_alleni","Rhogeessa_alleni",0.121212121212115,0.104920427587588
"Rhogeessa_mira","Rhogeessa_mira",0.121212121212115,0.104920427587588
"Rhogeessa_gracilis","Rhogeessa_gracilis",0.121212121212115,0.104920427587588
"Rhogeessa_genowaysi","Rhogeessa_genowaysi",0.121212121212115,0.104920427587588
"Rhogeessa_minutilla","Rhogeessa_minutilla",0.121212121212115,0.104920427587588
"Rhogeessa_parvula","Rhogeessa_parvula",0.121212121212115,0.104920427587588
"Rhogeessa_tumida","Rhogeessa_tumida",0.121212121212115,0.104920427587588
"Rhogeessa_aeneus","Rhogeessa_aeneus",0.121212121212115,0.104920427587588
"Rhogeessa_io","Rhogeessa_io",0.121212121212115,0.104920427587588
"Lasiurus_egregius","Lasiurus_egregius",0.121212121212115,0.104920427587588
"Lasiurus_ega","Lasiurus_ega",0.121212121212115,0.104920427587588
"Lasiurus_xanthinus","Lasiurus_xanthinus",0.121212121212115,0.104920427587588
"Lasiurus_intermedius","Lasiurus_intermedius",0.121212121212115,0.104920427587588
"Lasiurus_insularis","Lasiurus_insularis",0.121212121212115,0.104920427587588
"Lasiurus_cinereus","Lasiurus_cinereus",0.121212121212115,0.104920427587588
"Lasiurus_castaneus","Lasiurus_castaneus",0.121212121212115,0.104920427587588
"Lasiurus_borealis","Lasiurus_borealis",0.121212121212115,0.104920427587588
"Lasiurus_minor","Lasiurus_minor",0.121212121212115,0.104920427587588
"Lasiurus_pfeifferi","Lasiurus_pfeifferi",0.121212121212115,0.104920427587588
"Lasiurus_salinae","Lasiurus_salinae",0.121212121212115,0.104920427587588
"Lasiurus_varius","Lasiurus_varius",0.121212121212115,0.104920427587588
"Lasiurus_blossevillii","Lasiurus_blossevillii",0.121212121212115,0.104920427587588
"Lasiurus_degelidus","Lasiurus_degelidus",0.121212121212115,0.104920427587588
"Lasiurus_seminolus","Lasiurus_seminolus",0.121212121212115,0.104920427587588
"Neoromicia_flavescens","Neoromicia_flavescens",0.121212121212115,0.104920427587588
"Neoromicia_rendalli","Neoromicia_rendalli",0.121212121212115,0.104920427587588
"Neoromicia_tenuipinnis","Neoromicia_tenuipinnis",0.121212121212115,0.104920427587588
"Neoromicia_brunneus","Neoromicia_brunneus",0.121212121212115,0.104920427587588
"Eptesicus_matroka","Eptesicus_matroka",0.121212121212115,0.104920427587588
"Neoromicia_capensis","Neoromicia_capensis",0.121212121212115,0.104920427587588
"Neoromicia_guineensis","Neoromicia_guineensis",0.121212121212115,0.104920427587588
"Neoromicia_melckorum","Neoromicia_melckorum",0.121212121212115,0.104920427587588
"Neoromicia_somalicus","Neoromicia_somalicus",0.121212121212115,0.104920427587588
"Neoromicia_zuluensis","Neoromicia_zuluensis",0.121212121212115,0.104920427587588
"Glauconycteris_alboguttata","Glauconycteris_alboguttata",0.121212121212115,0.104920427587588
"Glauconycteris_argentata","Glauconycteris_argentata",0.121212121212115,0.104920427587588
"Glauconycteris_beatrix","Glauconycteris_beatrix",0.121212121212115,0.104920427587588
"Glauconycteris_humeralis","Glauconycteris_humeralis",0.121212121212115,0.104920427587588
"Glauconycteris_egeria","Glauconycteris_egeria",0.121212121212115,0.104920427587588
"Glauconycteris_gleni","Glauconycteris_gleni",0.121212121212115,0.104920427587588
"Glauconycteris_kenyacola","Glauconycteris_kenyacola",0.121212121212115,0.104920427587588
"Glauconycteris_poensis","Glauconycteris_poensis",0.121212121212115,0.104920427587588
"Glauconycteris_superba","Glauconycteris_superba",0.121212121212115,0.104920427587588
"Glauconycteris_machadoi","Glauconycteris_machadoi",0.121212121212115,0.104920427587588
"Glauconycteris_variegata","Glauconycteris_variegata",0.121212121212115,0.104920427587588
"Pharotis_imogene","Pharotis_imogene",0.121212121212115,0.104920427587588
"Nyctophilus_arnhemensis","Nyctophilus_arnhemensis",0.121212121212115,0.104920427587588
"Nyctophilus_geoffroyi","Nyctophilus_geoffroyi",0.121212121212115,0.104920427587588
"Nyctophilus_gouldi","Nyctophilus_gouldi",0.121212121212115,0.104920427587588
"Nyctophilus_bifax","Nyctophilus_bifax",0.121212121212115,0.104920427587588
"Nyctophilus_heran","Nyctophilus_heran",0.121212121212115,0.104920427587588
"Nyctophilus_microdon","Nyctophilus_microdon",0.121212121212115,0.104920427587588
"Nyctophilus_microtis","Nyctophilus_microtis",0.0471124626817564,0.104920427587588
"Nyctophilus_timoriensis","Nyctophilus_timoriensis",0.121212121212115,0.104920427587588
"Nyctophilus_walkeri","Nyctophilus_walkeri",0.121212121212115,0.104920427587588
"Barbastella_barbastellus","Barbastella_barbastellus",0.121212121212115,0.104920427587588
"Barbastella_leucomelas","Barbastella_leucomelas",0.121212121212115,0.104920427587588
"Euderma_maculatum","Euderma_maculatum",0.121212121212115,0.104920427587588
"Idionycteris_phyllotis","Idionycteris_phyllotis",0.121212121212115,0.104920427587588
"Corynorhinus_rafinesquii","Corynorhinus_rafinesquii",0.121212121212115,0.104920427587588
"Corynorhinus_mexicanus","Corynorhinus_mexicanus",0.121212121212115,0.104920427587588
"Corynorhinus_townsendii","Corynorhinus_townsendii",0.121212121212115,0.104920427587588
"Plecotus_austriacus","Plecotus_austriacus",0.121212121212115,0.104920427587588
"Plecotus_kolombatovici","Plecotus_kolombatovici",0.121212121212115,0.104920427587588
"Plecotus_teneriffae","Plecotus_teneriffae",0.121212121212115,0.104920427587588
"Plecotus_auritus","Plecotus_auritus",0.121212121212115,0.104920427587588
"Plecotus_taivanus","Plecotus_taivanus",0.121212121212115,0.104920427587588
"Scotomanes_ornatus","Scotomanes_ornatus",0.121212121212115,0.104920427587588
"Scotophilus_kuhlii","Scotophilus_kuhlii",0.121212121212115,0.104920427587588
"Scotophilus_collinus","Scotophilus_collinus",0.121212121212115,0.104920427587588
"Scotophilus_nigrita","Scotophilus_nigrita",0.121212121212115,0.104920427587588
"Scotophilus_borbonicus","Scotophilus_borbonicus",0.121212121212115,0.104920427587588
"Scotophilus_viridis","Scotophilus_viridis",0.121212121212115,0.104920427587588
"Scotophilus_celebensis","Scotophilus_celebensis",0.121212121212115,0.104920427587588
"Scotophilus_heathii","Scotophilus_heathii",0.121212121212115,0.104920427587588
"Scotophilus_leucogaster","Scotophilus_leucogaster",0.121212121212115,0.104920427587588
"Scotophilus_nucella","Scotophilus_nucella",0.121212121212115,0.104920427587588
"Scotophilus_dinganii","Scotophilus_dinganii",0.121212121212115,0.104920427587588
"Scotophilus_nux","Scotophilus_nux",0.121212121212115,0.104920427587588
"Scotophilus_robustus","Scotophilus_robustus",0.121212121212115,0.104920427587588
"Pipistrellus_minahassae","Pipistrellus_minahassae",0.121212121212115,0.104920427587588
"Pipistrellus_ceylonicus","Pipistrellus_ceylonicus",0.121212121212115,0.104920427587588
"Pipistrellus_deserti","Pipistrellus_deserti",0.121212121212115,0.104920427587588
"Pipistrellus_aero","Pipistrellus_aero",0.121212121212115,0.104920427587588
"Pipistrellus_inexspectatus","Pipistrellus_inexspectatus",0.121212121212115,0.104920427587588
"Pipistrellus_kuhlii","Pipistrellus_kuhlii",0.121212121212115,0.104920427587588
"Pipistrellus_hesperidus","Pipistrellus_hesperidus",0.121212121212115,0.104920427587588
"Pipistrellus_maderensis","Pipistrellus_maderensis",0.121212121212115,0.104920427587588
"Pipistrellus_rusticus","Pipistrellus_rusticus",0.121212121212115,0.104920427587588
"Pipistrellus_nathusii","Pipistrellus_nathusii",0.121212121212115,0.104920427587588
"Pipistrellus_permixtus","Pipistrellus_permixtus",0.121212121212115,0.104920427587588
"Pipistrellus_pipistrellus","Pipistrellus_pipistrellus",0.121212121212115,0.104920427587588
"Pipistrellus_pygmaeus","Pipistrellus_pygmaeus",0.121212121212115,0.104920427587588
"Pipistrellus_coromandra","Pipistrellus_coromandra",0.121212121212115,0.104920427587588
"Pipistrellus_tenuis","Pipistrellus_tenuis",0.121212121212115,0.104920427587588
"Pipistrellus_adamsi","Pipistrellus_adamsi",0.121212121212115,0.104920427587588
"Pipistrellus_angulatus","Pipistrellus_angulatus",0.121212121212115,0.104920427587588
"Pipistrellus_collinus","Pipistrellus_collinus",0.121212121212115,0.104920427587588
"Pipistrellus_papuanus","Pipistrellus_papuanus",0.121212121212115,0.104920427587588
"Pipistrellus_wattsi","Pipistrellus_wattsi",0.121212121212115,0.104920427587588
"Pipistrellus_westralis","Pipistrellus_westralis",0.121212121212115,0.104920427587588
"Pipistrellus_endoi","Pipistrellus_endoi",0.121212121212115,0.104920427587588
"Pipistrellus_javanicus","Pipistrellus_javanicus",0.121212121212115,0.104920427587588
"Pipistrellus_abramus","Pipistrellus_abramus",0.121212121212115,0.104920427587588
"Pipistrellus_paterculus","Pipistrellus_paterculus",0.121212121212115,0.104920427587588
"Eptesicus_floweri","Eptesicus_floweri",0.121212121212115,0.104920427587588
"Eptesicus_nasutus","Eptesicus_nasutus",0.121212121212115,0.104920427587588
"Eptesicus_bobrinskoi","Eptesicus_bobrinskoi",0.121212121212115,0.104920427587588
"Eptesicus_gobiensis","Eptesicus_gobiensis",0.121212121212115,0.104920427587588
"Eptesicus_japonensis","Eptesicus_japonensis",0.121212121212115,0.104920427587588
"Eptesicus_nilssonii","Eptesicus_nilssonii",0.121212121212115,0.104920427587588
"Eptesicus_diminutus","Eptesicus_diminutus",0.121212121212115,0.104920427587588
"Eptesicus_innoxius","Eptesicus_innoxius",0.121212121212115,0.104920427587588
"Eptesicus_brasiliensis","Eptesicus_brasiliensis",0.121212121212115,0.104920427587588
"Eptesicus_andinus","Eptesicus_andinus",0.121212121212115,0.104920427587588
"Eptesicus_chiriquinus","Eptesicus_chiriquinus",0.121212121212115,0.104920427587588
"Eptesicus_bottae","Eptesicus_bottae",0.121212121212115,0.104920427587588
"Eptesicus_dimissus","Eptesicus_dimissus",0.121212121212115,0.104920427587588
"Eptesicus_furinalis","Eptesicus_furinalis",0.121212121212115,0.104920427587588
"Eptesicus_fuscus","Eptesicus_fuscus",0.121212121212115,0.104920427587588
"Eptesicus_guadeloupensis","Eptesicus_guadeloupensis",0.121212121212115,0.104920427587588
"Eptesicus_hottentotus","Eptesicus_hottentotus",0.121212121212115,0.104920427587588
"Eptesicus_kobayashii","Eptesicus_kobayashii",0.121212121212115,0.104920427587588
"Eptesicus_pachyotis","Eptesicus_pachyotis",0.121212121212115,0.104920427587588
"Eptesicus_platyops","Eptesicus_platyops",0.121212121212115,0.104920427587588
"Eptesicus_serotinus","Eptesicus_serotinus",0.121212121212115,0.104920427587588
"Eptesicus_tatei","Eptesicus_tatei",0.121212121212115,0.104920427587588
"Harpiocephalus_harpia","Harpiocephalus_harpia",0.0471124626817564,0.104920427587588
"Harpiocephalus_mordax","Harpiocephalus_mordax",0.0471124626817564,0.104920427587588
"Murina_grisea","Murina_grisea",0.0471124626817564,0.104920427587588
"Murina_aenea","Murina_aenea",0.121212121212115,0.104920427587588
"Murina_cyclotis","Murina_cyclotis",0.121212121212115,0.104920427587588
"Murina_huttoni","Murina_huttoni",0.121212121212115,0.104920427587588
"Murina_puta","Murina_puta",0.121212121212115,0.104920427587588
"Murina_rozendaali","Murina_rozendaali",0.0471124626817564,0.104920427587588
"Murina_aurata","Murina_aurata",0.0471124626817564,0.104920427587588
"Murina_florium","Murina_florium",0.0471124626817564,0.104920427587588
"Murina_silvatica","Murina_silvatica",0.0471124626817564,0.104920427587588
"Murina_suilla","Murina_suilla",0.0471124626817564,0.104920427587588
"Murina_tenebrosa","Murina_tenebrosa",0.0471124626817564,0.104920427587588
"Murina_tubinaris","Murina_tubinaris",0.0471124626817564,0.104920427587588
"Murina_ussuriensis","Murina_ussuriensis",0.0471124626817564,0.104920427587588
"Murina_fusca","Murina_fusca",0.0471124626817564,0.104920427587588
"Murina_leucogaster","Murina_leucogaster",0.121212121212115,0.104920427587588
"Murina_hilgendorfi","Murina_hilgendorfi",0.121212121212115,0.695476785400539
"Phoniscus_aerosa","Phoniscus_aerosa",0.121212121212115,0.695476785400539
"Phoniscus_atrox","Phoniscus_atrox",0.121212121212115,0.695476785400539
"Phoniscus_jagorii","Phoniscus_jagorii",0.121212121212115,0.695476785400539
"Phoniscus_papuensis","Phoniscus_papuensis",0.121212121212115,0.695476785400539
"Kerivoula_agnella","Kerivoula_agnella",0.121212121212115,0.695476785400539
"Kerivoula_argentata","Kerivoula_argentata",0.121212121212115,0.695476785400539
"Kerivoula_cuprosa","Kerivoula_cuprosa",0.121212121212115,0.695476785400539
"Kerivoula_eriophora","Kerivoula_eriophora",0.121212121212115,0.695476785400539
"Kerivoula_flora","Kerivoula_flora",0.121212121212115,0.104920427587588
"Kerivoula_hardwickii","Kerivoula_hardwickii",0.121212121212115,0.104920427587588
"Kerivoula_intermedia","Kerivoula_intermedia",0.121212121212115,0.104920427587588
"Kerivoula_lanosa","Kerivoula_lanosa",0.121212121212115,0.104920427587588
"Kerivoula_minuta","Kerivoula_minuta",0.121212121212115,0.104920427587588
"Kerivoula_muscina","Kerivoula_muscina",0.121212121212115,0.104920427587588
"Kerivoula_myrella","Kerivoula_myrella",0.121212121212115,0.104920427587588
"Kerivoula_papillosa","Kerivoula_papillosa",0.121212121212115,0.104920427587588
"Kerivoula_lenis","Kerivoula_lenis",0.0471124626817564,0.104920427587588
"Kerivoula_pellucida","Kerivoula_pellucida",0.0471124626817564,0.104920427587588
"Kerivoula_phalaena","Kerivoula_phalaena",0.0471124626817564,0.104920427587588
"Kerivoula_picta","Kerivoula_picta",0.0471124626817564,0.104920427587588
"Kerivoula_smithii","Kerivoula_smithii",0.0471124626817564,0.104920427587588
"Kerivoula_whiteheadi","Kerivoula_whiteheadi",0.0471124626817564,0.104920427587588
"Myotis_abei","Myotis_abei",0.0471124626817564,0.104920427587588
"Myotis_aelleni","Myotis_aelleni",0.0471124626817564,0.104920427587588
"Myotis_albescens","Myotis_albescens",0.0471124626817564,0.104920427587588
"Nycticeius_aenobarbus","Nycticeius_aenobarbus",0.121212121212115,0.695476785400539
"Myotis_austroriparius","Myotis_austroriparius",0.121212121212115,0.695476785400539
"Myotis_chiloensis","Myotis_chiloensis",0.0471124626817564,0.104920427587588
"Myotis_cobanensis","Myotis_cobanensis",0.0471124626817564,0.104920427587588
"Myotis_dasycneme","Myotis_dasycneme",0.0471124626817564,0.104920427587588
"Myotis_fortidens","Myotis_fortidens",0.0471124626817564,0.104920427587588
"Myotis_grisescens","Myotis_grisescens",0.0471124626817564,0.104920427587588
"Myotis_levis","Myotis_levis",0.0471124626817564,0.104920427587588
"Myotis_lucifugus","Myotis_lucifugus",0.0471124626817564,0.104920427587588
"Myotis_occultus","Myotis_occultus",0.0471124626817564,0.104920427587588
"Myotis_montivagus","Myotis_montivagus",0.0471124626817564,0.104920427587588
"Myotis_oxyotus","Myotis_oxyotus",0.0471124626817564,0.104920427587588
"Myotis_peninsularis","Myotis_peninsularis",0.0471124626817564,0.104920427587588
"Myotis_ricketti","Myotis_ricketti",0.0471124626817564,0.104920427587588
"Myotis_velifer","Myotis_velifer",0.0471124626817564,0.104920427587588
"Myotis_volans","Myotis_volans",0.0471124626817564,0.104920427587588
"Myotis_yumanensis","Myotis_yumanensis",0.0471124626817564,0.104920427587588
"Cistugo_lesueuri","Cistugo_lesueuri",0.0471124626817564,0.104920427587588
"Cistugo_seabrae","Cistugo_seabrae",0.0471124626817564,0.104920427587588
"Myotis_macrotarsus","Myotis_macrotarsus",0.121212121212115,0.104920427587588
"Myotis_stalkeri","Myotis_stalkeri",0.0471124626817564,0.104920427587588
"Myotis_vivesi","Myotis_vivesi",0.0471124626817564,0.104920427587588
"Myotis_riparius","Myotis_riparius",0.0471124626817564,0.104920427587588
"Myotis_simus","Myotis_simus",0.0471124626817564,0.104920427587588
"Myotis_ruber","Myotis_ruber",0.0471124626817564,0.104920427587588
"Myotis_adversus","Myotis_adversus",0.0471124626817564,0.104920427587588
"Myotis_macropus","Myotis_macropus",0.0471124626817564,0.104920427587588
"Myotis_moluccarum","Myotis_moluccarum",0.0471124626817564,0.104920427587588
"Myotis_bocagii","Myotis_bocagii",0.0471124626817564,0.104920427587588
"Myotis_hasseltii","Myotis_hasseltii",0.0471124626817564,0.104920427587588
"Myotis_horsfieldii","Myotis_horsfieldii",0.0471124626817564,0.104920427587588
"Myotis_capaccinii","Myotis_capaccinii",0.0471124626817564,0.104920427587588
"Myotis_laniger","Myotis_laniger",0.0471124626817564,0.104920427587588
"Myotis_daubentonii","Myotis_daubentonii",0.0471124626817564,0.104920427587588
"Myotis_longipes","Myotis_longipes",0.0471124626817564,0.104920427587588
"Myotis_macrodactylus","Myotis_macrodactylus",0.121212121212115,0.104920427587588
"Myotis_fimbriatus","Myotis_fimbriatus",0.121212121212115,0.104920427587588
"Myotis_pruinosus","Myotis_pruinosus",0.121212121212115,0.104920427587588
"Myotis_formosus","Myotis_formosus",0.121212121212115,0.104920427587588
"Myotis_hermani","Myotis_hermani",0.0471124626817564,0.104920427587588
"Myotis_welwitschii","Myotis_welwitschii",0.0471124626817564,0.104920427587588
"Myotis_emarginatus","Myotis_emarginatus",0.0471124626817564,0.104920427587588
"Myotis_goudoti","Myotis_goudoti",0.0471124626817564,0.104920427587588
"Myotis_anjouanensis","Myotis_anjouanensis",0.0471124626817564,0.104920427587588
"Myotis_morrisi","Myotis_morrisi",0.0471124626817564,0.104920427587588
"Myotis_tricolor","Myotis_tricolor",0.0471124626817564,0.104920427587588
"Myotis_blythii","Myotis_blythii",0.0471124626817564,0.104920427587588
"Myotis_oxygnathus","Myotis_oxygnathus",0.0471124626817564,0.104920427587588
"Myotis_punicus","Myotis_punicus",0.0471124626817564,0.104920427587588
"Myotis_chinensis","Myotis_chinensis",0.121212121212115,0.104920427587588
"Myotis_myotis","Myotis_myotis",0.121212121212115,0.104920427587588
"Myotis_sicarius","Myotis_sicarius",0.121212121212115,0.104920427587588
"Myotis_bechsteinii","Myotis_bechsteinii",0.121212121212115,0.104920427587588
"Myotis_auriculus","Myotis_auriculus",0.121212121212115,0.104920427587588
"Myotis_evotis","Myotis_evotis",0.121212121212115,0.104920427587588
"Myotis_keenii","Myotis_keenii",0.121212121212115,0.104920427587588
"Myotis_septentrionalis","Myotis_septentrionalis",0.121212121212115,0.104920427587588
